sensitivity_case,scenario,label,delivered_diesel_cost_usd_per_mwh,hydrogen_capex_multiplier,outage_duration_hours,carbon_price_usd_per_t,total_annual_cost_usd,lcoe_usd_per_mwh_served,diesel_mwh,diesel_co2_t,carbon_cost_usd,eens_mwh,lpsp,critical_load_served_ratio,survivable_outage_duration_h,resilience_penalty_usd,resilience_adjusted_cost_usd,delta_cost_usd,battery_hydrogen_preferred_pure,delta_cost_resilience_adjusted_usd,battery_hydrogen_preferred_resilience
211,battery_hydrogen,PV + battery + hydrogen,650.0,0.35,48.0,150.0,2986037.4807971963,286.9290332413871,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2986037.4807971963,-2741240.2070765155,True,-2962523.873139016,True
212,diesel_battery,PV + diesel + battery,650.0,0.4,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2666142.0567840077,True,-2887425.722846508,True
212,battery_hydrogen,PV + battery + hydrogen,650.0,0.4,48.0,150.0,3061135.631089704,294.1452318993802,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3061135.631089704,-2666142.0567840077,True,-2887425.722846508,True
213,diesel_battery,PV + diesel + battery,650.0,0.45,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2591043.9064915,True,-2812327.572554,True
213,battery_hydrogen,PV + battery + hydrogen,650.0,0.45,48.0,150.0,3136233.781382212,301.36143055737324,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3136233.781382212,-2591043.9064915,True,-2812327.572554,True
214,diesel_battery,PV + diesel + battery,650.0,0.5,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2515945.756198992,True,-2737229.4222614923,True
214,battery_hydrogen,PV + battery + hydrogen,650.0,0.5,48.0,150.0,3211331.93167472,308.57762921536624,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3211331.93167472,-2515945.756198992,True,-2737229.4222614923,True
215,diesel_battery,PV + diesel + battery,650.0,0.55,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2440847.605906484,True,-2662131.2719689845,True
215,battery_hydrogen,PV + battery + hydrogen,650.0,0.55,48.0,150.0,3286430.0819672276,315.7938278733593,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3286430.0819672276,-2440847.605906484,True,-2662131.2719689845,True
216,diesel_battery,PV + diesel + battery,650.0,0.6,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2365749.4556139763,True,-2587033.1216764767,True
216,battery_hydrogen,PV + battery + hydrogen,650.0,0.6,48.0,150.0,3361528.2322597355,323.01002653135237,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3361528.2322597355,-2365749.4556139763,True,-2587033.1216764767,True
217,diesel_battery,PV + diesel + battery,650.0,0.65,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2290651.3053214685,True,-2511934.971383969,True
217,battery_hydrogen,PV + battery + hydrogen,650.0,0.65,48.0,150.0,3436626.3825522433,330.2262251893454,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3436626.3825522433,-2290651.3053214685,True,-2511934.971383969,True
218,diesel_battery,PV + diesel + battery,650.0,0.7,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2215553.1550289607,True,-2436836.821091461,True
218,battery_hydrogen,PV + battery + hydrogen,650.0,0.7,48.0,150.0,3511724.532844751,337.4424238473385,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3511724.532844751,-2215553.1550289607,True,-2436836.821091461,True
219,diesel_battery,PV + diesel + battery,650.0,0.75,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2140455.004736453,True,-2361738.670798953,True
219,battery_hydrogen,PV + battery + hydrogen,650.0,0.75,48.0,150.0,3586822.683137259,344.6586225053315,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3586822.683137259,-2140455.004736453,True,-2361738.670798953,True
220,diesel_battery,PV + diesel + battery,650.0,0.8,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-2065356.854443945,True,-2286640.5205064453,True
220,battery_hydrogen,PV + battery + hydrogen,650.0,0.8,48.0,150.0,3661920.833429767,351.87482116332455,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3661920.833429767,-2065356.854443945,True,-2286640.5205064453,True
221,diesel_battery,PV + diesel + battery,650.0,0.85,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-1990258.7041514372,True,-2211542.3702139375,True
221,battery_hydrogen,PV + battery + hydrogen,650.0,0.85,48.0,150.0,3737018.9837222747,359.0910198213176,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3737018.9837222747,-1990258.7041514372,True,-2211542.3702139375,True
222,diesel_battery,PV + diesel + battery,650.0,0.9,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-1915160.5538589293,True,-2136444.2199214296,True
222,battery_hydrogen,PV + battery + hydrogen,650.0,0.9,48.0,150.0,3812117.1340147825,366.3072184793107,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3812117.1340147825,-1915160.5538589293,True,-2136444.2199214296,True
223,diesel_battery,PV + diesel + battery,650.0,0.95,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-1840062.4035664215,True,-2061346.0696289218,True
223,battery_hydrogen,PV + battery + hydrogen,650.0,0.95,48.0,150.0,3887215.2843072903,373.5234171373037,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3887215.2843072903,-1840062.4035664215,True,-2061346.0696289218,True
224,diesel_battery,PV + diesel + battery,650.0,1.0,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-1764964.2532739136,True,-1986247.919336414,True
224,battery_hydrogen,PV + battery + hydrogen,650.0,1.0,48.0,150.0,3962313.434599798,380.73961579529674,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3962313.434599798,-1764964.2532739136,True,-1986247.919336414,True
225,diesel_battery,PV + diesel + battery,650.0,1.05,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-1689866.1029814058,True,-1911149.7690439061,True
225,battery_hydrogen,PV + battery + hydrogen,650.0,1.05,48.0,150.0,4037411.584892306,387.9558144532898,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4037411.584892306,-1689866.1029814058,True,-1911149.7690439061,True
226,diesel_battery,PV + diesel + battery,650.0,1.1,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-1614767.952688898,True,-1836051.6187513983,True
226,battery_hydrogen,PV + battery + hydrogen,650.0,1.1,48.0,150.0,4112509.735184814,395.17201311128287,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4112509.735184814,-1614767.952688898,True,-1836051.6187513983,True
227,diesel_battery,PV + diesel + battery,650.0,1.15,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-1539669.8023963901,True,-1760953.4684588904,True
227,battery_hydrogen,PV + battery + hydrogen,650.0,1.15,48.0,150.0,4187607.8854773217,402.38821176927587,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4187607.8854773217,-1539669.8023963901,True,-1760953.4684588904,True
228,diesel_battery,PV + diesel + battery,650.0,1.2,48.0,150.0,5727277.687873712,550.3354397439933,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,5948561.353936212,-1464571.6521038814,True,-1685855.3181663817,True
228,battery_hydrogen,PV + battery + hydrogen,650.0,1.2,48.0,150.0,4262706.03576983,409.60441042726904,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4262706.03576983,-1464571.6521038814,True,-1685855.3181663817,True
229,diesel_battery,PV + diesel + battery,700.0,0.3,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-3141079.734540023,True,-3362363.4006025232,True
229,battery_hydrogen,PV + battery + hydrogen,700.0,0.3,48.0,150.0,2910939.3305046884,279.71283458339406,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2910939.3305046884,-3141079.734540023,True,-3362363.4006025232,True
230,diesel_battery,PV + diesel + battery,700.0,0.35,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-3065981.584247515,True,-3287265.2503100154,True
230,battery_hydrogen,PV + battery + hydrogen,700.0,0.35,48.0,150.0,2986037.4807971963,286.9290332413871,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2986037.4807971963,-3065981.584247515,True,-3287265.2503100154,True
231,diesel_battery,PV + diesel + battery,700.0,0.4,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2990883.433955007,True,-3212167.1000175076,True
231,battery_hydrogen,PV + battery + hydrogen,700.0,0.4,48.0,150.0,3061135.631089704,294.1452318993802,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3061135.631089704,-2990883.433955007,True,-3212167.1000175076,True
232,diesel_battery,PV + diesel + battery,700.0,0.45,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2915785.2836624994,True,-3137068.9497249997,True
232,battery_hydrogen,PV + battery + hydrogen,700.0,0.45,48.0,150.0,3136233.781382212,301.36143055737324,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3136233.781382212,-2915785.2836624994,True,-3137068.9497249997,True
233,diesel_battery,PV + diesel + battery,700.0,0.5,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2840687.1333699916,True,-3061970.799432492,True
233,battery_hydrogen,PV + battery + hydrogen,700.0,0.5,48.0,150.0,3211331.93167472,308.57762921536624,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3211331.93167472,-2840687.1333699916,True,-3061970.799432492,True
234,diesel_battery,PV + diesel + battery,700.0,0.55,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2765588.9830774837,True,-2986872.649139984,True
234,battery_hydrogen,PV + battery + hydrogen,700.0,0.55,48.0,150.0,3286430.0819672276,315.7938278733593,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3286430.0819672276,-2765588.9830774837,True,-2986872.649139984,True
235,diesel_battery,PV + diesel + battery,700.0,0.6,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2690490.832784976,True,-2911774.498847476,True
235,battery_hydrogen,PV + battery + hydrogen,700.0,0.6,48.0,150.0,3361528.2322597355,323.01002653135237,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3361528.2322597355,-2690490.832784976,True,-2911774.498847476,True
236,diesel_battery,PV + diesel + battery,700.0,0.65,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2615392.682492468,True,-2836676.3485549684,True
236,battery_hydrogen,PV + battery + hydrogen,700.0,0.65,48.0,150.0,3436626.3825522433,330.2262251893454,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3436626.3825522433,-2615392.682492468,True,-2836676.3485549684,True
237,diesel_battery,PV + diesel + battery,700.0,0.7,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2540294.53219996,True,-2761578.1982624605,True
237,battery_hydrogen,PV + battery + hydrogen,700.0,0.7,48.0,150.0,3511724.532844751,337.4424238473385,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3511724.532844751,-2540294.53219996,True,-2761578.1982624605,True
238,diesel_battery,PV + diesel + battery,700.0,0.75,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2465196.3819074524,True,-2686480.0479699527,True
238,battery_hydrogen,PV + battery + hydrogen,700.0,0.75,48.0,150.0,3586822.683137259,344.6586225053315,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3586822.683137259,-2465196.3819074524,True,-2686480.0479699527,True
239,diesel_battery,PV + diesel + battery,700.0,0.8,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2390098.2316149445,True,-2611381.897677445,True
239,battery_hydrogen,PV + battery + hydrogen,700.0,0.8,48.0,150.0,3661920.833429767,351.87482116332455,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3661920.833429767,-2390098.2316149445,True,-2611381.897677445,True
240,diesel_battery,PV + diesel + battery,700.0,0.85,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2315000.0813224367,True,-2536283.747384937,True
240,battery_hydrogen,PV + battery + hydrogen,700.0,0.85,48.0,150.0,3737018.9837222747,359.0910198213176,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3737018.9837222747,-2315000.0813224367,True,-2536283.747384937,True
241,diesel_battery,PV + diesel + battery,700.0,0.9,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2239901.931029929,True,-2461185.597092429,True
241,battery_hydrogen,PV + battery + hydrogen,700.0,0.9,48.0,150.0,3812117.1340147825,366.3072184793107,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3812117.1340147825,-2239901.931029929,True,-2461185.597092429,True
242,diesel_battery,PV + diesel + battery,700.0,0.95,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2164803.780737421,True,-2386087.4467999213,True
242,battery_hydrogen,PV + battery + hydrogen,700.0,0.95,48.0,150.0,3887215.2843072903,373.5234171373037,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3887215.2843072903,-2164803.780737421,True,-2386087.4467999213,True
243,diesel_battery,PV + diesel + battery,700.0,1.0,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2089705.6304449132,True,-2310989.2965074135,True
243,battery_hydrogen,PV + battery + hydrogen,700.0,1.0,48.0,150.0,3962313.434599798,380.73961579529674,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3962313.434599798,-2089705.6304449132,True,-2310989.2965074135,True
244,diesel_battery,PV + diesel + battery,700.0,1.05,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-2014607.4801524053,True,-2235891.1462149057,True
244,battery_hydrogen,PV + battery + hydrogen,700.0,1.05,48.0,150.0,4037411.584892306,387.9558144532898,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4037411.584892306,-2014607.4801524053,True,-2235891.1462149057,True
245,diesel_battery,PV + diesel + battery,700.0,1.1,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-1939509.3298598975,True,-2160792.995922398,True
245,battery_hydrogen,PV + battery + hydrogen,700.0,1.1,48.0,150.0,4112509.735184814,395.17201311128287,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4112509.735184814,-1939509.3298598975,True,-2160792.995922398,True
246,diesel_battery,PV + diesel + battery,700.0,1.15,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-1864411.1795673897,True,-2085694.84562989,True
246,battery_hydrogen,PV + battery + hydrogen,700.0,1.15,48.0,150.0,4187607.8854773217,402.38821176927587,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4187607.8854773217,-1864411.1795673897,True,-2085694.84562989,True
247,diesel_battery,PV + diesel + battery,700.0,1.2,48.0,150.0,6052019.065044711,581.53991390226,6494.82754342,4546.379280394,681956.8920591,44.25673321250001,0.3459487838603996,0.6540512161396004,1.0,221283.66606250004,6273302.731107212,-1789313.029274881,True,-2010596.6953373812,True
247,battery_hydrogen,PV + battery + hydrogen,700.0,1.2,48.0,150.0,4262706.03576983,409.60441042726904,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4262706.03576983,-1789313.029274881,True,-2010596.6953373812,True
248,diesel_battery,PV + diesel + battery,750.0,0.3,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-3465821.1117110234,True,-3683121.7745235236,True
248,battery_hydrogen,PV + battery + hydrogen,750.0,0.3,48.0,150.0,2910939.3305046884,279.71283458339406,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2910939.3305046884,-3465821.1117110234,True,-3683121.7745235236,True
249,diesel_battery,PV + diesel + battery,750.0,0.35,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-3390722.9614185155,True,-3608023.624231016,True
249,battery_hydrogen,PV + battery + hydrogen,750.0,0.35,48.0,150.0,2986037.4807971963,286.9290332413871,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,2986037.4807971963,-3390722.9614185155,True,-3608023.624231016,True
250,diesel_battery,PV + diesel + battery,750.0,0.4,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-3315624.8111260077,True,-3532925.473938508,True
250,battery_hydrogen,PV + battery + hydrogen,750.0,0.4,48.0,150.0,3061135.631089704,294.1452318993802,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3061135.631089704,-3315624.8111260077,True,-3532925.473938508,True
251,diesel_battery,PV + diesel + battery,750.0,0.45,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-3240526.6608335,True,-3457827.323646,True
251,battery_hydrogen,PV + battery + hydrogen,750.0,0.45,48.0,150.0,3136233.781382212,301.36143055737324,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3136233.781382212,-3240526.6608335,True,-3457827.323646,True
252,diesel_battery,PV + diesel + battery,750.0,0.5,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-3165428.510540992,True,-3382729.1733534923,True
252,battery_hydrogen,PV + battery + hydrogen,750.0,0.5,48.0,150.0,3211331.93167472,308.57762921536624,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3211331.93167472,-3165428.510540992,True,-3382729.1733534923,True
253,diesel_battery,PV + diesel + battery,750.0,0.55,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-3090330.360248484,True,-3307631.0230609844,True
253,battery_hydrogen,PV + battery + hydrogen,750.0,0.55,48.0,150.0,3286430.0819672276,315.7938278733593,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3286430.0819672276,-3090330.360248484,True,-3307631.0230609844,True
254,diesel_battery,PV + diesel + battery,750.0,0.6,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-3015232.2099559763,True,-3232532.8727684766,True
254,battery_hydrogen,PV + battery + hydrogen,750.0,0.6,48.0,150.0,3361528.2322597355,323.01002653135237,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3361528.2322597355,-3015232.2099559763,True,-3232532.8727684766,True
255,diesel_battery,PV + diesel + battery,750.0,0.65,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2940134.0596634685,True,-3157434.7224759688,True
255,battery_hydrogen,PV + battery + hydrogen,750.0,0.65,48.0,150.0,3436626.3825522433,330.2262251893454,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3436626.3825522433,-2940134.0596634685,True,-3157434.7224759688,True
256,diesel_battery,PV + diesel + battery,750.0,0.7,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2865035.9093709607,True,-3082336.572183461,True
256,battery_hydrogen,PV + battery + hydrogen,750.0,0.7,48.0,150.0,3511724.532844751,337.4424238473385,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3511724.532844751,-2865035.9093709607,True,-3082336.572183461,True
257,diesel_battery,PV + diesel + battery,750.0,0.75,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2789937.759078453,True,-3007238.421890953,True
257,battery_hydrogen,PV + battery + hydrogen,750.0,0.75,48.0,150.0,3586822.683137259,344.6586225053315,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3586822.683137259,-2789937.759078453,True,-3007238.421890953,True
258,diesel_battery,PV + diesel + battery,750.0,0.8,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2714839.608785945,True,-2932140.2715984453,True
258,battery_hydrogen,PV + battery + hydrogen,750.0,0.8,48.0,150.0,3661920.833429767,351.87482116332455,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3661920.833429767,-2714839.608785945,True,-2932140.2715984453,True
259,diesel_battery,PV + diesel + battery,750.0,0.85,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2639741.458493437,True,-2857042.1213059374,True
259,battery_hydrogen,PV + battery + hydrogen,750.0,0.85,48.0,150.0,3737018.9837222747,359.0910198213176,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3737018.9837222747,-2639741.458493437,True,-2857042.1213059374,True
260,diesel_battery,PV + diesel + battery,750.0,0.9,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2564643.3082009293,True,-2781943.9710134296,True
260,battery_hydrogen,PV + battery + hydrogen,750.0,0.9,48.0,150.0,3812117.1340147825,366.3072184793107,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3812117.1340147825,-2564643.3082009293,True,-2781943.9710134296,True
261,diesel_battery,PV + diesel + battery,750.0,0.95,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2489545.1579084215,True,-2706845.8207209217,True
261,battery_hydrogen,PV + battery + hydrogen,750.0,0.95,48.0,150.0,3887215.2843072903,373.5234171373037,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3887215.2843072903,-2489545.1579084215,True,-2706845.8207209217,True
262,diesel_battery,PV + diesel + battery,750.0,1.0,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2414447.0076159136,True,-2631747.670428414,True
262,battery_hydrogen,PV + battery + hydrogen,750.0,1.0,48.0,150.0,3962313.434599798,380.73961579529674,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,3962313.434599798,-2414447.0076159136,True,-2631747.670428414,True
263,diesel_battery,PV + diesel + battery,750.0,1.05,48.0,150.0,6376760.442215712,612.7443880605266,6494.82754342,4546.379280394,681956.8920591,43.46013256250001,0.33972186637042845,0.6602781336295716,2.0,217300.66281250003,6594061.105028212,-2339348.857323406,True,-2556649.520135906,True
263,battery_hydrogen,PV + battery + hydrogen,750.0,1.05,48.0,150.0,4037411.584892306,387.9558144532898,0.0,0.0,0.0,0.0,0.0,1.0,48.0,0.0,4037411.584892306,-2339348.857323406,True,-2556649.520135906,True
